,tce_period,tce_ror,tce_dor,tce_incl,tce_impact,tce_duration,tce_ingress,tce_depth,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_model_snr,tce_model_chisq,tce_robstat,tce_chisq1,tce_chisq2,tce_prad,tce_sma,tce_eqt,tce_steff,tce_slogg,tce_smet,tce_sradius,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd
818,1.60599,0.5,7.3449605,89.22,0.1,2.5,0.8394,284200.0,0.1983904,1.1564264,-1.0444368,0.3470248,-1.0,-1.0,27640.0,85660000.0,2800000.0,51.34,0.02687,1680.0,6420.0,4.49,-0.56,0.941,2769.0,30320.0,0.0,23790.0,-3.298e-05,0.0002392,-1.0,-1.0,-1.0,-1.0
819,1.16694,0.0089169543,4.837204,84.05,0.5013,1.614,0.01899,89.47,0.4062312,0.4344568,-0.04936,-0.0698928,15.95,14820.0,16.11,10340.0,1625.0,0.865,0.02156,1670.0,5912.0,4.53,-0.18,0.889,6.177,15.8,0.008763,30.18,1.01,0.1296,4.8198257933e-43,7.532079,-1.159262,1.237363
820,2.44959,0.0048163014,2.7674665,84.86,0.2479,6.585,0.03362,27.17,0.2728932,0.9437988,-0.7728822,0.2382794,7.273,23010.0,14.54,11590.0,2347.0,0.8787,0.03644,1860.0,6240.0,4.02,-0.32,1.672,4.71,8.564,0.4126,3.247,0.8493,1.12,1.3019736513e-09,10.04173,0.4512474,1.36247
821,178.413,0.24806,394.71492,89.87,0.914,2.934,2.112,36810.0,0.4250404,0.4494196,-0.1228076,-0.0302612,721.1,226.7,773.1,8340.0,944.7,31.08,0.6338,361.0,6078.0,4.35,0.0,1.148,313.3,701.9,3.359,988.5,1.027,0.006587,0.0,7.52327,-0.1270836,1.086736
822,3.73782,0.0068227354,2.3929376,73.01,0.6993,8.644,0.1139,48.39,0.3316288,0.8797412,-0.8070488,0.2708318,10.68,23730.0,16.96,28250.0,1703.0,1.02,0.051,1530.0,6698.0,4.27,-0.12,1.37,23.83,10.08,0.05361,3.025,1.06,0.6736,2.7528467671e-15,9.060368,-0.2095597,1.316732
823,3.73874,0.0064557642,1.4559806,51.22,0.912,8.352,0.3087,35.83,0.3316288,0.8797412,-0.8070488,0.2708318,8.808,26040.0,17.51,42580.0,2920.0,0.9651,0.05101,1530.0,6698.0,4.27,-0.12,1.37,4.458,9.169,0.2443,5.531,0.9606,0.283,8.2029496552e-13,9.138975,-0.09124487,1.311165
824,8.37684,0.0065517381,2.0090257,63.28,0.9034,14.14,0.4868,37.18,0.2774932,0.9465468,-0.7959164,0.249622,7.329,16880.0,21.85,2522.0,1256.0,0.9673,0.08203,1140.0,6344.0,4.2,-0.32,1.353,5.078,8.323,0.0541,3.816,0.8805,1.041,5.5089328359e-10,9.508248,0.7136508,1.249444
825,8.37688,0.0062504656,4.3362271,88.21,0.1352,14.72,0.0931,46.05,0.2774932,0.9465468,-0.7959164,0.249622,9.339,18960.0,20.52,2268.0,1400.0,0.9228,0.08203,1140.0,6344.0,4.2,-0.32,1.353,4.413,9.117,0.2192,3.407,1.024,1.036,9.3172488158e-12,9.521811,0.7339765,1.248133
826,4.188,0.0052526134,2.0539273,77.79,0.4345,14.12,0.09085,31.34,0.2774932,0.9465468,-0.7959164,0.249622,9.974,31160.0,17.83,4872.0,2302.0,0.7755,0.05167,1430.0,6344.0,4.2,-0.32,1.353,4.672,10.32,6.489,19.41,0.966,0.1773,4.748186655e-14,9.820376,1.129023,1.234702
827,3.30558,0.16743796,7.423217,82.9,0.9181,2.453,1.437,17910.0,0.3271572,0.573872,-0.1142464,-0.063098,588.8,8135.0,736.0,79160.0,5636.0,12.86,0.03983,1020.0,5513.0,4.63,-0.58,0.704,75.27,623.6,0.2276,745.4,0.9443,0.03528,0.0,7.544488,-1.690378,1.314023
828,4.64973,0.0077659077,2.8584568,89.96,0.001751,12.52,0.09651,70.43,0.2376764,1.1513232,-1.145718,0.407034,14.54,21680.0,36.13,6031.0,3165.0,1.576,0.05902,1730.0,6969.0,4.0,-0.44,1.86,7.812,14.78,1.21,3.143,0.9834,0.8155,3.4813812472e-27,9.115276,-1.669511,1.53256
829,4.65019,0.007164964,1.3282652,47.11,0.9041,11.87,0.4483,45.04,0.2376764,1.1513232,-1.145718,0.407034,11.34,25140.0,40.29,7466.0,4184.0,1.454,0.05902,1730.0,6969.0,4.0,-0.44,1.86,4.257,13.85,0.02042,2.448,0.8184,0.5054,1.5482701016e-24,9.076308,-1.707433,1.532174
830,2.32464,0.0062000638,2.6531236,69.99,0.9078,2.905,0.09894,33.48,0.2376764,1.1513232,-1.145718,0.407034,11.61,10080.0,19.1,13640.0,2379.0,1.258,0.03718,2170.0,6969.0,4.0,-0.44,1.86,6.217,12.66,1.58,4.399,0.9171,0.499,1.2080897436e-15,11.12709,-1.099318,1.737458
831,358.99,0.081143834,50.8296,88.97,0.9163,30.96,10.93,5196.0,0.52146,-0.008928,0.55023,-0.3039164,147.8,970.2,221.5,7139.0,1049.0,9.28,0.9506,260.0,5609.0,4.35,-0.04,1.048,137.2,146.1,0.0,206.2,1.012,0.1749,0.0,7.89987,-0.7734364,1.229006
832,359.04,0.079844498,95.819708,89.45,0.9201,16.18,5.837,4972.0,0.52146,-0.008928,0.55023,-0.3039164,120.0,621.4,192.4,850.2,907.3,9.131,0.9507,260.0,5609.0,4.35,-0.04,1.048,87.14,148.6,17.63,212.3,0.8076,0.08303,0.0,8.04324,-0.8362233,1.258978
833,0.859109,0.0051572471,1.108431,35.99,0.8968,2.688,0.06902,23.68,0.5408932,0.4174778,-0.4086718,0.133232,18.95,32630.0,16.59,14730.0,1410.0,1.223,0.02205,3370.0,7705.0,4.05,0.36,2.173,13.25,15.05,0.6275,1.889,1.259,0.7169,2.9787479039e-116,2.734826,-2.746172,0.7777075
834,0.859142,0.0047828432,1.7778203,88.97,0.03207,3.708,0.01767,26.53,0.5408932,0.4174778,-0.4086718,0.133232,19.41,31850.0,18.85,16770.0,1404.0,1.134,0.02205,3370.0,7705.0,4.05,0.36,2.173,3.917,17.55,0.156,14.08,1.106,0.3055,2.6703304557e-150,2.720883,-2.776591,0.7792621
835,0.896285,0.025538296,3.8386648,78.76,0.7482,1.251,0.06866,650.4,0.487866,0.0504008,0.5151056,-0.3008126,22.42,16050.0,11.53,21670.0,50050.0,2.399,0.01718,1730.0,5551.0,4.49,-0.2,0.861,50.23,40.57,0.376,62.35,0.5525,0.08954,0.0,7.227913,0.05108703,1.018233
836,0.542773,0.013059915,1.0165354,27.07,0.9051,1.856,0.1253,148.8,0.451598,0.4252662,-0.2424452,0.0318948,8.676,28600.0,14.4,60110.0,5490.0,4.431,0.01681,4720.0,7872.0,3.79,0.07,3.109,4.82,12.86,3.42e-09,2.443,0.6745,0.5392,1.4744657928e-28,8.089346,-0.3170411,1.195583
837,0.944807,0.024396773,1.0359681,21.25,0.9655,2.385,0.653,444.8,0.451598,0.4252662,-0.2424452,0.0318948,16.83,16940.0,18.75,14220.0,1324.0,8.277,0.02432,3930.0,7872.0,3.79,0.07,3.109,4.303,11.84,0.0,1.268,1.421,0.8817,1.2204568178e-25,8.11861,0.3237028,1.107492
838,2.65169,0.006314868,2.0453768,75.78,0.5024,8.636,0.07233,44.43,0.2403424,1.0852052,-1.0077788,0.3452846,11.35,26950.0,22.3,8211.0,1667.0,1.073,0.03872,1830.0,6538.0,4.09,-0.42,1.557,4.576,11.84,5.3e-05,4.061,0.9589,0.6615,2.6956394292e-18,9.860991,1.177144,1.232912
839,0.560294,0.01054725,3.1342512,84.29,0.3117,1.313,0.01516,125.4,0.4445402,0.718487,-0.7909468,0.2905682,9.662,18740.0,11.25,20580.0,1643.0,2.105,0.01577,3620.0,7622.0,4.13,0.02,1.829,3.829,9.504,0.02818,3.322,1.017,0.9661,1.8998745179e-17,7.999506,0.3585352,1.086352
840,0.637291,0.014616375,2.4578277,87.67,0.1,2.0,0.0291,245.6,0.4445402,0.718487,-0.7909468,0.2905682,-1.0,-1.0,9.701,22900.0,1013.0,2.917,0.01718,3470.0,7622.0,4.13,0.02,1.829,3.536,8.125,0.0,8.196,-0.1231,0.4534,6.3639310896e-14,7.735041,0.2133426,1.068093
841,4.37194,0.0099689569,12.872876,87.6,0.5389,2.216,0.0307,111.2,0.4409086,0.3032252,0.129135,-0.140859,10.74,4823.0,10.37,2148.0,381.2,0.9997,0.05145,1090.0,5823.0,4.49,-0.14,0.919,5.1,9.952,0.327,14.51,1.08,0.3266,3.072453158e-21,7.428001,-0.149355,1.076064
842,6.72874,0.0095969529,23.61617,89.2,0.3292,2.077,0.02212,108.3,0.4409086,0.3032252,0.129135,-0.140859,7.697,3128.0,7.706,1353.0,248.5,0.9624,0.06858,940.0,5823.0,4.49,-0.14,0.919,3.379,7.776,0.6807,10.24,0.9898,0.4265,2.2154584053e-14,7.247329,-0.1232298,1.046554
843,6.63497,0.0072560251,5.7096776,85.94,0.4045,8.189,0.07043,59.97,0.2723968,0.9892852,-0.8763132,0.285477,10.85,6172.0,20.72,3824.0,1871.0,0.9438,0.0706,1180.0,6484.0,4.31,-0.3,1.192,3.603,9.467,1.088,5.815,1.146,1.057,2.9059198207e-21,6.987255,-0.4261215,1.053219
844,99.5532,0.011582658,128.82907,89.87,0.2981,5.707,0.07163,155.2,0.2723968,0.9892852,-0.8763132,0.285477,5.102,219.9,12.71,33.44,0.5051,1.507,0.4295,477.0,6484.0,4.31,-0.3,1.192,5.508,7.355,0.8334,9.685,0.6937,0.4716,2.2744864497e-13,6.699578,0.2705177,0.9788063
845,1.30698,0.018768602,4.920415,79.46,0.9003,0.9676,0.0875,295.7,0.4268518,0.4428946,-0.114833,-0.0347918,38.72,9866.0,35.63,6579.0,1306.0,2.101,0.02415,1750.0,6102.0,4.46,0.0,1.026,5.373,32.9,12.05,38.35,1.177,0.07697,1.002828304e-190,7.654008,-0.287043,1.127374
846,6.51512,0.0077738877,2.9872274,80.8,0.4778,14.78,0.1474,67.94,0.2663228,1.0209374,-0.9203428,0.3100072,10.4,18640.0,37.84,4225.0,2387.0,1.919,0.07418,1560.0,6397.0,3.84,-0.28,2.262,4.093,10.73,0.03411,3.091,0.9694,0.696,3.7124644721e-20,8.296912,0.1028071,1.164592
847,225.583,0.025071663,162.17284,90.0,0.01246,10.89,0.2664,747.4,0.3257968,0.7584144,-0.519704,0.1279912,15.32,427.3,20.97,47.79,11.27,2.624,0.733,312.0,6184.0,4.49,-0.26,0.959,8.935,15.38,0.0002122,22.08,0.9962,0.3173,5.0294402456e-33,8.590437,-1.251674,1.395773
848,1.92005,0.015266608,9.15261,87.38,0.4179,1.483,0.02693,274.2,0.5572232,-0.27299,0.9618228,-0.4660128,13.83,8568.0,12.85,5390.0,968.0,1.239,0.02829,1190.0,5243.0,4.61,-0.2,0.744,6.089,11.31,1.109,11.48,1.223,0.2323,2.3818100486e-26,7.492119,-0.138074,1.084274
849,4.87555,0.0059425884,18.954095,88.97,0.3408,1.86,0.01242,42.12,0.5793054,-0.2057232,0.7985978,-0.3963312,11.71,4395.0,13.11,4696.0,758.2,0.8858,0.05483,1210.0,5511.0,4.13,0.06,1.366,8.793,9.684,5.215e-21,15.4,1.209,0.2402,3.0459366106e-19,7.669842,-0.01112044,1.090569
850,2.16357,0.34974112,2.3024844,64.26,1.0,6.508,3.254,50110.0,0.292934,0.936038,-0.812694,0.263964,6004.0,51500.0,15460.0,30920000.0,2251000.0,65.57,0.03461,2000.0,6425.0,4.04,-0.22,1.718,746.4,8796.0,0.0,7562.0,0.6826,0.0003681,-1.0,-1.0,-1.0,-1.0
851,0.979508,0.007878501,1.6030186,82.63,0.2055,4.606,0.03758,72.48,0.4082586,0.6947234,-0.597157,0.1877066,8.577,30770.0,11.69,18180.0,1542.0,1.112,0.02127,2300.0,6675.0,4.34,0.07,1.293,5.108,9.341,0.007385,2.974,0.9182,0.9626,3.1601867433e-18,7.409734,-1.150487,1.216156
852,0.979725,0.014983835,2.2828931,88.05,0.07769,3.318,0.04927,263.8,0.4082586,0.6947234,-0.597157,0.1877066,8.671,3163.0,8.832,1533.0,271.5,2.114,0.02127,2300.0,6675.0,4.34,0.07,1.293,4.866,7.471,0.3108,2.911,1.16,0.9324,7.4719202498e-10,8.795173,-0.5679285,1.330401
853,8.67885,0.02486493,9.0006088,84.32,0.8913,3.727,0.4039,531.2,0.4219348,0.3245644,0.1373492,-0.1524208,31.9,3676.0,36.6,1239.0,248.0,2.26,0.08013,817.0,5741.0,4.56,-0.24,0.833,6.745,30.3,2.408,44.69,1.053,0.09461,5.1658848131e-195,6.983896,-0.2358258,1.025704
854,6.33765,0.011927762,38.555989,89.56,0.2987,1.214,0.01569,162.6,0.2569044,1.0554048,-0.9804048,0.3335408,19.71,2521.0,21.92,1854.0,402.9,1.999,0.07089,1350.0,6581.0,4.14,-0.34,1.536,4.12,18.09,0.05396,16.53,1.09,0.2566,3.6795046409e-52,8.441203,0.06478508,1.189338
855,6.33695,0.0050892618,2.4914947,73.52,0.7068,13.88,0.1398,26.83,0.2569044,1.0554048,-0.9804048,0.3335408,6.329,20670.0,22.87,3733.0,1792.0,0.853,0.07088,1350.0,6581.0,4.14,-0.34,1.536,3.766,9.402,5.333,3.237,0.6731,1.184,3.3162922445e-13,9.217283,0.4897418,1.240006
856,6.33703,0.0062538684,3.0226999,79.16,0.5683,13.3,0.1217,42.78,0.2569044,1.0554048,-0.9804048,0.3335408,9.966,22540.0,20.9,3590.0,1867.0,1.048,0.07088,1350.0,6581.0,4.14,-0.34,1.536,4.223,9.212,0.5423,3.463,1.082,0.6089,1.0016405414e-12,9.215106,0.487591,1.240092
857,0.964452,0.0087848641,2.2419178,66.32,0.9004,1.495,0.06635,68.21,0.4974156,0.2231548,-0.0717328,-0.0147508,12.02,16370.0,10.74,16200.0,1405.0,2.879,0.02408,4240.0,8615.0,3.78,-0.22,3.003,5.271,10.13,0.005598,3.652,1.187,0.9887,5.8227257083e-21,7.73421,0.3116027,1.053874
858,0.964458,0.0078677282,4.9842936,88.21,0.156,1.472,0.01177,70.87,0.4974156,0.2231548,-0.0717328,-0.0147508,11.41,16120.0,8.087,15580.0,1507.0,2.578,0.02408,4240.0,8615.0,3.78,-0.22,3.003,4.855,8.693,0.005492,4.393,1.312,0.7363,9.0592075602e-16,7.729328,0.3078544,1.054202
859,0.655656,0.0074836444,3.0312228,89.1,0.04775,1.663,0.01238,64.45,0.4974156,0.2231548,-0.0717328,-0.0147508,9.623,15110.0,9.587,12520.0,1185.0,2.452,0.01861,4830.0,8615.0,3.78,-0.22,3.003,3.858,8.031,0.00204,1.841,1.198,0.7213,1.0147843111e-13,7.69566,0.2674483,1.055609
860,0.681908,0.0093669104,1.0196872,28.04,0.9,2.335,0.1098,75.83,0.483404,-0.0404996,0.5730204,-0.3447208,14.56,33840.0,16.77,19240.0,2266.0,2.827,0.01826,4140.0,7617.0,3.8,-0.2,2.766,5.488,15.05,0.009513,3.942,0.9675,0.4505,5.6182109323e-64,4.512919,-3.009109,1.07197
861,1.51674,0.014492529,1.0037825,15.1,0.9691,3.463,0.6784,151.0,0.483404,-0.0404996,0.5730204,-0.3447208,13.72,20030.0,11.27,4516.0,762.5,4.374,0.03111,3170.0,7617.0,3.8,-0.2,2.766,3.538,9.347,0.0001892,2.542,1.468,0.9784,2.5320258579e-27,5.28141,-2.401861,1.091441
862,33.693,0.5,77.046973,89.93,0.1,5.0,1.679,526000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,18600.0,11670000.0,96050.0,49.05,0.1917,519.0,5427.0,4.45,-0.1,0.899,3240.0,14510.0,0.0,11430.0,-6.894e-05,0.1754,0.0,55.66633,-9.676982,9.259899
863,33.6934,0.49793198,85.490189,89.93,0.1,4.5,1.507,313000.0,0.0,0.0,0.0,0.0,-1.0,-1.0,12360.0,7473000.0,55730.0,48.85,0.1917,519.0,5427.0,4.45,-0.1,0.899,2144.0,9567.0,0.0,7565.0,-0.0001045,0.1666,0.0,54.73667,-16.20722,10.04042
864,19.222,0.07805249,35.105475,88.73,0.7768,3.127,0.5184,5979.0,0.5417582,-0.0051,0.5048148,-0.2834226,233.4,10860.0,300.8,72060.0,84570.0,8.143,0.142,662.0,5779.0,4.49,0.12,0.956,77.97,189.0,5.122,87.87,1.235,0.07874,2.1619196537e-67,64.32831,-21.67456,12.17344
865,30.5529,0.02586535,56.187864,89.44,0.552,3.592,0.1289,736.7,0.3192366,0.8492016,-0.7016278,0.21547,35.31,1455.0,38.28,350.8,451.9,3.175,0.1996,675.0,6446.0,4.39,-0.18,1.125,10.89,32.56,0.3992,45.78,1.084,0.1132,8.7949586478e-204,7.473352,-0.08192364,1.072503
866,30.5529,0.3299083,42.688874,88.78,0.9053,5.326,4.248,64360.0,0.3468356,0.7770444,-0.6227712,0.186436,520.2,1005.0,580.7,13070.0,519.0,42.34,0.2004,688.0,6441.0,4.36,-0.12,1.176,207.1,566.3,26.83,797.7,0.9186,0.005322,0.0,7.34154,-0.11618,1.058647
867,15.2765,0.041289132,28.888995,88.92,0.5446,3.585,0.1989,1882.0,0.3468356,0.7770444,-0.6227712,0.186436,19.96,813.4,22.63,190.9,17.39,5.299,0.1263,867.0,6441.0,4.36,-0.12,1.176,6.285,19.8,0.0,26.91,1.008,0.1422,1.8151605195e-79,7.333184,-0.1097363,1.056693
868,0.569586,0.0016370965,1.2900751,45.69,0.9012,1.475,0.01274,2.377,0.4567526,0.684606,-0.747583,0.2729298,0.4645,27070.0,10.3,57720.0,3850.0,0.2839,0.01575,3350.0,7552.0,4.24,0.07,1.589,7.535,8.66,3.674e-05,1.502,0.05364,1.059,7.0031738246e-13,8.60189,0.7096101,1.121737
869,1.74773,0.14545854,1.5980664,51.28,0.9996,4.673,2.336,8104.0,0.4579422,0.21387,0.1047398,-0.1240842,273.8,15100.0,497.2,104200.0,6110.0,45.44,0.03485,3250.0,8130.0,3.79,-0.22,2.863,29.45,285.1,0.0,87.9,0.9604,0.01652,0.0,9.580884,0.07225965,1.350789
870,5.08005,0.014319411,5.5428132,82.8,0.6951,5.172,0.1395,214.3,0.3788114,0.6366698,-0.3866544,0.0873728,45.24,8396.0,52.56,2530.0,436.3,3.938,0.0641,1670.0,6049.0,3.77,-0.04,2.52,7.9,42.19,1.192,58.05,1.072,0.06222,0.0,7.096992,-0.1171435,1.025256
871,1.68872,0.031186281,1.8248558,82.4,0.2414,7.088,0.2272,1168.0,0.4997976,0.1043987,0.3852545,-0.2420112,10.17,901.9,12.92,935.2,33.06,3.403,0.02776,1530.0,5780.0,4.44,0.0,1.0,3.28,7.14,0.3757,3.628,1.424,0.6587,6.3826113056e-08,9.478318,0.05846819,1.33953
872,18.5526,0.027375471,30.368476,89.05,0.5026,4.182,0.1478,858.7,0.5345304,-0.0738594,0.6475956,-0.345339,18.0,1955.0,21.65,491.8,150.2,2.497,0.1334,614.0,5561.0,4.56,-0.06,0.836,7.36,17.83,0.3734,30.48,1.009,0.1712,2.8507424414e-68,7.197271,-0.007627333,1.023778
873,0.804976,0.0058428725,2.2491712,77.16,0.5,2.386,0.01845,37.7,0.5078412,0.5807104,-0.667607,0.2645776,9.098,24520.0,10.72,26920.0,2690.0,2.619,0.02173,4390.0,7234.0,3.54,0.08,4.108,3.936,11.21,1.906e-30,5.603,0.8116,0.2949,7.5737686725e-35,4.857798,-3.725253,1.218344
874,0.516238,0.0083167938,1.1516697,39.1,0.8937,1.599,0.06347,61.71,0.5078412,0.5807104,-0.667607,0.2645776,11.53,12710.0,10.04,16050.0,1582.0,3.728,0.01616,5090.0,7234.0,3.54,0.08,4.108,3.102,7.278,0.04831,1.729,1.584,0.9222,2.7762077573e-16,6.014948,-2.374755,1.191874
875,0.558958,0.0086841491,1.0064058,25.58,0.9077,1.866,0.08783,66.0,0.5078412,0.5807104,-0.667607,0.2645776,10.16,9613.0,9.992,8148.0,883.7,3.893,0.01704,4960.0,7234.0,3.54,0.08,4.108,4.612,7.485,0.01205,5.109,1.358,1.045,5.4780079453e-16,6.329033,-1.996531,1.182915
876,2.44938,0.0058542133,1.9206635,62.06,0.9,4.376,0.1308,29.75,0.2728932,0.9437988,-0.7728822,0.2382794,8.04,12050.0,12.1,10870.0,1418.0,1.068,0.03644,1860.0,6240.0,4.02,-0.32,1.672,3.047,7.482,2.299,3.361,1.075,1.338,8.9758635251e-09,9.350173,0.01290789,1.32637
877,19.6203,0.14428885,68.010547,89.47,0.6331,2.101,0.4108,22230.0,0.3322448,0.6133096,-0.2211832,-0.0113852,351.6,854.3,390.1,3888.0,336.0,12.12,0.1346,605.0,5733.0,4.59,-0.46,0.77,77.47,378.5,3.732,497.8,0.9289,0.01059,0.0,8.197811,-0.4230122,1.223185
878,0.753913,0.004117011,1.1454542,38.21,0.9,2.239,0.04749,15.0,0.271388,1.0920413,-1.1038,0.3906636,3.391,23630.0,14.19,56000.0,2670.0,0.6689,0.01778,2870.0,7118.0,4.21,-0.32,1.489,5.242,7.398,0.01275,1.554,0.4583,1.243,-1.0,-1.0,-1.0,-1.0
879,91.955,0.017151575,36.525485,88.85,0.7351,13.52,0.4865,300.4,0.2848564,0.8164134,-0.5295748,0.1237272,11.79,1671.0,14.69,113.9,41.3,1.905,0.3769,429.0,5918.0,4.35,-0.46,1.018,7.381,12.07,2.575,15.47,0.9767,0.3099,5.0637726174e-21,8.827796,-1.239453,1.42588
880,0.581049,0.0076399781,1.2944745,46.36,0.8934,1.598,0.05832,46.14,0.7270408,-0.8207016,1.4824055,-0.5371152,4.025,41420.0,23.76,123200.0,7850.0,0.6203,0.01233,1570.0,4576.0,4.56,0.24,0.744,86.27,14.75,1.265,2.427,0.2729,0.8223,1.0643373475e-21,11.03358,0.828787,1.465729
881,3.03784,0.0066824243,1.876889,68.12,0.6993,8.954,0.1156,46.42,0.2206812,1.120216,-1.0325336,0.350228,10.78,30260.0,23.82,10350.0,3289.0,0.8721,0.04149,1550.0,6531.0,4.3,-0.48,1.196,5.151,11.02,0.007434,6.502,0.9785,0.3429,4.1757391098e-15,9.975182,-0.2066178,1.446511
882,6.07823,0.01185315,1.0969293,26.52,0.9815,10.41,2.623,95.13,0.2206812,1.120216,-1.0325336,0.350228,15.59,16830.0,44.01,5096.0,3843.0,1.547,0.06587,1230.0,6531.0,4.3,-0.48,1.196,3.439,13.77,0.004835,11.72,1.132,0.4248,1.9140971043e-22,9.948048,-0.2622304,1.450034
883,3.30558,0.039034853,13.057869,87.79,0.5029,1.758,0.08734,1722.0,0.3271572,0.573872,-0.1142464,-0.063098,65.68,5345.0,81.05,11720.0,1846.0,2.999,0.03983,1020.0,5513.0,4.63,-0.58,0.704,8.205,58.55,0.009182,93.83,1.122,0.04501,0.0,7.642024,-0.00899002,1.086376
884,8.17706,0.0064600922,6.6085261,82.31,0.8841,4.547,0.1307,37.4,0.2153636,1.1295828,-1.0395263,0.352959,8.762,5701.0,11.8,2561.0,322.8,0.8523,0.07993,1120.0,6501.0,4.28,-0.5,1.209,9.05,8.68,1.445,12.74,1.009,0.2685,1.4230494388e-13,8.366322,-0.0921231,1.201499
885,5.86479,0.0047909483,2.0895962,73.29,0.601,17.27,0.1285,24.85,0.2153636,1.1295828,-1.0395263,0.352959,8.707,24940.0,17.76,5093.0,1299.0,0.6321,0.06404,1250.0,6501.0,4.28,-0.5,1.209,2.994,7.949,0.1527,2.143,1.095,0.9638,3.7171828037e-10,9.066891,0.2043744,1.2585
886,0.520157,0.0075142939,2.4221093,82.67,0.3089,1.573,0.01296,63.51,0.56883,0.090186,-0.0014232,-0.0272948,15.88,24400.0,11.64,80570.0,4975.0,2.311,0.01682,5100.0,8928.0,3.91,0.07,2.818,7.62,11.23,5.113e-08,3.884,1.414,0.7983,2.2747699714e-20,8.783489,0.6829223,1.15008
887,0.520171,0.0082756899,2.2678126,77.47,0.492,1.542,0.01666,74.91,0.56883,0.090186,-0.0014232,-0.0272948,18.76,23910.0,10.39,84580.0,4655.0,2.545,0.01682,5100.0,8928.0,3.91,0.07,2.818,3.493,9.589,4.173e-07,7.436,1.956,0.2377,4.8290495795e-15,8.783489,0.6829223,1.15008
888,0.798092,0.012589237,2.375562,74.62,0.6299,2.035,0.0416,172.2,0.525236,-0.12354,0.757896,-0.392524,9.94,14420.0,9.001,11380.0,1568.0,1.065,0.01585,1660.0,5390.0,4.58,-0.2,0.775,5.499,7.808,0.8572,7.213,1.273,0.3614,6.2075034928e-12,8.107945,0.03940126,1.146795
889,0.798111,0.011391773,1.9488658,73.21,0.563,2.629,0.04312,145.8,0.525236,-0.12354,0.757896,-0.392524,9.521,22390.0,11.06,18010.0,2126.0,0.9634,0.01585,1660.0,5390.0,4.58,-0.2,0.775,3.819,8.973,0.0,11.38,1.061,0.3005,9.0943342671e-17,7.670946,-0.01699833,1.091909
890,0.892261,0.003783368,3.2974075,85.74,0.2449,2.012,0.008067,16.52,0.4133128,0.7348144,-0.6980788,0.2362616,7.821,19830.0,8.059,17940.0,2173.0,0.5664,0.02034,2500.0,6888.0,4.31,0.07,1.372,7.172,7.763,0.669,6.442,1.008,0.5189,5.0298575426e-12,8.026141,-0.07064534,1.15072
891,1.8066,0.016686213,5.9777378,81.36,0.8982,1.1,0.08765,215.5,0.667529,-0.7018716,1.407964,-0.540706,8.882,4246.0,8.706,3049.0,546.9,1.273,0.02572,1060.0,4606.0,4.59,-0.04,0.699,17.45,8.357,0.1534,10.79,1.063,0.3033,1.7548118256e-13,8.080118,-0.1718352,1.17197
892,119.682,0.011097023,72.590677,89.64,0.4617,11.33,0.1576,141.2,0.4677756,0.2847414,0.1092952,-0.1260492,9.049,1015.0,14.2,101.8,32.05,1.424,0.4842,410.0,5963.0,4.32,0.06,1.176,7.643,9.414,0.02466,13.57,0.9612,0.411,2.9341927445e-15,8.382842,-1.440044,1.390288
893,119.677,0.10317809,13.99442,85.9,1.0,30.43,15.22,3747.0,0.4002012,0.5170476,-0.2063576,0.002206,51.27,2325.0,65.86,696.2,290.3,10.91,0.483,380.0,6075.0,4.49,-0.12,0.969,66.7,44.41,18.05,63.11,1.154,0.2404,0.0,7.038607,0.2475255,0.9650979
894,2.65181,0.0060445802,2.1968164,89.9,0.003812,9.277,0.05574,43.0,0.2403424,1.0852052,-1.0077788,0.3452846,13.02,26020.0,21.51,8422.0,2329.0,1.027,0.03872,1830.0,6538.0,4.09,-0.42,1.557,5.4,13.04,0.05766,5.256,0.999,0.2368,3.6699083193e-22,9.87329,1.194674,1.232263
895,2.27561,0.0055054123,2.3889389,88.39,0.06717,7.301,0.04015,35.52,0.1863794,1.2303134,-1.184226,0.415861,7.802,25910.0,12.99,8789.0,1286.0,0.8837,0.03461,1930.0,6711.0,4.13,-0.6,1.471,5.165,8.201,0.01325,1.601,0.9513,1.322,1.2849675174e-13,7.849508,-1.165946,1.280595
896,1.3554,0.0091789732,1.0051178,8.198,0.9948,1.746,0.9326,42.23,0.1863794,1.2303134,-1.184226,0.415861,10.04,19340.0,14.24,7230.0,1328.0,1.473,0.0245,2290.0,6711.0,4.13,-0.6,1.471,3.971,9.538,2.822e-06,3.621,1.053,0.9844,4.5883108251e-17,7.942526,-0.8657605,1.251242
897,0.561084,0.0138793,2.162333,87.35,0.1,2.0,0.02765,222.3,0.518921,0.1966184,-0.031394,-0.035983,-1.0,-1.0,9.76,20830.0,2611.0,3.19,0.01674,4200.0,8482.0,4.09,0.07,2.106,4.977,8.626,0.0,2.18,-0.1159,0.766,1.3970112083e-13,8.317168,0.22211,1.149391
